line_number,speaker,text,act,scene,scene_id,act_scene,neg,neu,pos,compound,vader_label,rolling_compound,rolling_intensity,rolling_volatility,weighted_compound,rolling_weighted,is_pos,is_neg,roll_pos_minus_neg,diff_vs_play_w21,diff_vs_play_w11,volatility
1588,Macbeth,"Unfix his earthbound root? Sweet bodements, good!",4,1,18,"Act 4, Scene 1",0.0,0.447,0.553,0.7345,pos,0.1377,0.38655999999999996,0.5641535739495054,0.5394902500000001,0.06595591363636363,1,0,0.2727272727272727,0.08611904761904758,-0.005581818181818132,
1589,Macbeth,"Rebellious dead, rise never till the Wood",4,1,18,"Act 4, Scene 1",0.565,0.435,0.0,-0.7579,neg,0.10486363636363638,0.40709999999999996,0.5697905781951822,-0.57441241,0.054095419090909085,0,1,0.18181818181818182,0.05328268398268397,-0.03841818181818174,
1590,Macbeth,"Of Birnam rise, and our high-placed Macbeth",4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.10486363636363638,0.44639999999999996,0.60784624536144,0.0,0.054095419090909085,0,0,0.18181818181818182,0.06291601731601731,0.018390909090909152,
1591,Macbeth,"Shall live the lease of nature, pay his breath",4,1,18,"Act 4, Scene 1",0.149,0.851,0.0,-0.1027,neg,0.09580909090909091,0.29949999999999993,0.49512447222895384,-0.010547289999999999,0.051333782727272716,0,1,0.18181818181818182,0.05386147186147184,0.03624545454545459,
1592,Macbeth,To time and mortal custom. Yet my heart,4,1,18,"Act 4, Scene 1",0.0,0.625,0.375,0.6369,pos,0.039181818181818186,0.14791999999999997,0.29963101141237036,0.40564161000000004,0.016060654545454533,1,0,0.09090909090909094,0.0029961038961038716,-0.02971818181818176,
1593,Macbeth,"Throbs to know one thing. Tell me, if your art",4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,-0.0008545454545454513,0.14791999999999997,0.29963101141237036,0.0,-0.0015713600000000114,0,0,0.0,-0.05522121212121214,0.026909090909090962,
1594,Macbeth,Can tell so much: shall Banquo’s issue ever,4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,-0.018436363636363636,0.14791999999999997,0.2769419018494673,0.0,-0.023998727272727286,0,0,0.0,-0.09000303030303033,0.07610000000000006,
1595,Macbeth,Reign in this kingdom?,4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.05046363636363637,0.14511999999999997,0.2934408339001238,0.0,0.028220582727272712,0,0,0.09090909090909088,-0.01711255411255414,0.07610000000000006,
1596,Third Witch,Seek to know no more.,4,1,18,"Act 4, Scene 1",0.355,0.645,0.0,-0.296,neg,0.015800000000000005,0.059199999999999996,0.13237522426798748,-0.08761599999999999,0.010362040000000001,0,1,0.0,-0.0517761904761905,0.041436363636363695,
1596,First Witch,Seek to know no more.,4,1,18,"Act 4, Scene 1",0.355,0.645,0.0,-0.296,neg,0.04063636363636363,0.059199999999999996,0.13237522426798765,-0.08761599999999999,0.017147334545454543,0,1,0.09090909090909091,-0.02693982683982688,0.06627272727272732,
1596,Second Witch,Seek to know no more.,4,1,18,"Act 4, Scene 1",0.355,0.645,0.0,-0.296,neg,0.00416363636363638,0.059199999999999996,0.13237522426798753,-0.08761599999999999,0.008872585454545463,0,1,-0.09090909090909088,-0.06341255411255413,0.02980000000000007,
1597,Macbeth,"I will be satisfied. Deny me this,",4,1,18,"Act 4, Scene 1",0.235,0.49,0.275,0.1027,pos,0.08330000000000001,0.14511999999999997,0.2934408339001238,0.010547289999999999,0.04008107727272726,1,0,0.18181818181818182,-0.001476190476190492,0.09960000000000006,
1598,Macbeth,And an eternal curse fall on you! Let me know!,4,1,18,"Act 4, Scene 1",0.312,0.688,0.0,-0.6229,neg,0.1254727272727273,0.25333999999999995,0.4157082955631269,-0.38800441,0.05290041636363634,0,1,0.36363636363636365,0.044467965367965365,0.16496363636363642,
1599,Macbeth,Why sinks that cauldron? And what noise is this?,4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.06757272727272728,0.25333999999999995,0.4157082955631269,0.0,0.016023906363636344,0,0,0.2727272727272727,0.02154415584415583,0.0742272727272728,
1600,Second Witch,Show.,4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.004580000000000017,0.059199999999999996,0.13237522426798753,0.0,0.009759844000000009,0,0,-0.09999999999999998,-0.0584009523809524,-0.03795636363636357,
1600,Third Witch,Show.,4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.017380000000000007,0.059199999999999996,0.13237522426798748,0.0,0.011398244,0,0,0.0,-0.04560095238095241,-0.02515636363636358,
1600,First Witch,Show.,4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.04063636363636363,0.059199999999999996,0.13237522426798765,0.0,0.017147334545454546,0,0,0.09090909090909091,-0.022344588744588785,-0.0018999999999999573,
1601,Second Witch,Show.,4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.01931111111111113,0.13555999999999999,0.24078772393957293,0.0,0.012664715555555565,0,0,0.0,-0.02587936507936509,-0.023225252525252458,
1601,Third Witch,Show.,4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.01931111111111112,0.13555999999999999,0.24078772393957293,0.0,0.012664715555555556,0,0,0.0,-0.0258793650793651,-0.02322525252525247,
1601,First Witch,Show.,4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.08397272727272727,0.13555999999999999,0.240787723939573,0.0,0.03780577909090909,0,0,0.1818181818181818,0.03878225108225105,0.04143636363636368,
1602,Second Witch,Show.,4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.05587500000000002,0.1486,0.20360923358236974,0.0,0.023577585000000012,0,0,0.125,0.005794047619047615,-0.046406818181818105,
1602,Third Witch,Show.,4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.05587500000000001,0.1486,0.2036092335823697,0.0,0.023577584999999998,0,0,0.125,0.0057940476190476015,-0.04640681818181812,
1602,First Witch,Show.,4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.13039090909090909,0.1486,0.20360923358236982,0.0,0.06150690272727273,0,0,0.2727272727272727,0.08030995670995668,0.02810909090909096,
1603,First Witch,Show his eyes and grieve his heart.,4,1,18,"Act 4, Scene 1",0.22,0.424,0.356,0.3818,pos,0.2033,0.1486,0.20360923358236982,0.14577123999999997,0.11997999363636365,1,0,0.36363636363636365,0.18354761904761902,0.07751818181818187,
1603,Third Witch,Show his eyes and grieve his heart.,4,1,18,"Act 4, Scene 1",0.22,0.424,0.356,0.3818,pos,0.06385714285714286,0.18575,0.21465043675706785,0.14577123999999997,0.026945811428571425,1,0,0.14285714285714285,0.04410476190476188,-0.06192467532467527,
1603,Second Witch,Show his eyes and grieve his heart.,4,1,18,"Act 4, Scene 1",0.22,0.424,0.356,0.3818,pos,0.06385714285714288,0.18575,0.21465043675706788,0.14577123999999997,0.026945811428571442,1,0,0.14285714285714285,0.0441047619047619,-0.06192467532467526,
1604,First Witch,Come like shadows; so depart.,4,1,18,"Act 4, Scene 1",0.0,0.615,0.385,0.3612,pos,0.23983636363636363,0.24394,0.2269063419122525,0.13046544000000002,0.1346639581818182,1,0,0.4545454545454545,0.22008398268398263,0.05742727272727277,
1604,Second Witch,Come like shadows; so depart.,4,1,18,"Act 4, Scene 1",0.0,0.615,0.385,0.3612,pos,0.07450000000000002,0.24766666666666667,0.21473279519750432,0.13046544000000002,0.03143678000000002,1,0,0.16666666666666666,0.054747619047619045,-0.10790909090909083,
1604,Third Witch,Come like shadows; so depart.,4,1,18,"Act 4, Scene 1",0.0,0.615,0.385,0.3612,pos,0.07450000000000001,0.24766666666666667,0.21473279519750424,0.13046544000000002,0.03143678,1,0,0.16666666666666666,0.05474761904761903,-0.10790909090909084,
1605,Macbeth,Thou art too like the spirit of Banquo. Down!,4,1,18,"Act 4, Scene 1",0.0,0.609,0.391,0.5411,pos,0.031036363636363643,0.30504,0.4459950078195944,0.29278921,0.001339941818181801,1,0,0.18181818181818182,0.023098268398268375,-0.11483636363636357,
1606,Macbeth,"Thy crown does sear mine eyeballs. And thy hair,",4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,-0.0029272727272727176,0.2527,0.24209173880989823,0.0,-0.011348872727272745,0,0,0.09090909090909094,-0.033565367965367986,-0.1148363636363636,
1607,Macbeth,"Thou other gold-bound brow, is like the first.",4,1,18,"Act 4, Scene 1",0.0,0.737,0.263,0.3612,pos,-0.0029272727272727176,0.2527,0.24209173880989823,0.13046544000000002,-0.011348872727272745,1,0,0.09090909090909094,-0.047660606060606084,-0.11483636363636358,
1608,Macbeth,"A third is like the former.—Filthy hags,",4,1,18,"Act 4, Scene 1",0.0,0.706,0.294,0.3612,pos,-0.012263636363636355,0.22485999999999998,0.3169820341912141,0.13046544000000002,-0.012307717272727288,1,0,0.0,-0.05210649350649353,-0.12417272727272721,
1609,Macbeth,"Why do you show me this?—A fourth? Start, eyes!",4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.044363636363636376,0.29957999999999996,0.37465568459587006,0.0,0.0229654109090909,0,0,0.09090909090909088,-0.025141125541125554,-0.03283636363636357,
1610,Macbeth,"What, will the line stretch out to th’ crack of doom?",4,1,18,"Act 4, Scene 1",0.213,0.787,0.0,-0.4019,neg,0.02180909090909092,0.22733999999999996,0.3151337462094469,-0.16152360999999998,0.017369628181818166,0,1,0.0,-0.07039567099567101,5.204170427930421e-17,
1611,Macbeth,Another yet? A seventh? I’ll see no more.,4,1,18,"Act 4, Scene 1",0.268,0.732,0.0,-0.3736,neg,0.015954545454545464,0.15509999999999996,0.21261498065752588,-0.13957696,0.0114108718181818,0,1,0.0,-0.10056450216450219,5.204170427930421e-17,
1612,Macbeth,And yet the eighth appears who bears a glass,4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.015954545454545464,0.15509999999999996,0.21261498065752588,0.0,0.0114108718181818,0,0,0.0,-0.13875497835497838,5.204170427930421e-17,
1613,Macbeth,"Which shows me many more, and some I see",4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,-0.016881818181818175,0.12433999999999994,0.1759462929419091,0.0,-0.0004496227272727476,0,0,-0.09090909090909088,-0.19072943722943725,4.85722573273506e-17,
1614,Macbeth,That twofold balls and treble scepters carry.,4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,-0.049718181818181814,0.14495999999999995,0.2637920146630675,0.0,-0.012310117272727295,0,0,-0.1818181818181818,-0.2053848484848485,4.85722573273506e-17,
1615,Macbeth,"Horrible sight! Now I see ’tis true,",4,1,18,"Act 4, Scene 1",0.327,0.431,0.242,-0.2481,neg,-0.049718181818181814,0.14495999999999995,0.2637920146630675,-0.061553609999999995,-0.012310117272727295,0,1,-0.1818181818181818,-0.22663246753246757,-0.04333636363636359,
1616,Macbeth,For the blood-boltered Banquo smiles upon me,4,1,18,"Act 4, Scene 1",0.0,0.659,0.341,0.4767,pos,-0.013181818181818178,0.14495999999999995,0.2637920146630675,0.22724289,0.0023738472727272493,1,0,-0.09090909090909091,-0.18251038961038965,-0.08975454545454542,
1617,Macbeth,And points at them for his.,4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.020781818181818183,0.14495999999999995,0.2637920146630675,0.0,0.015062661818181795,0,0,0.0,-0.1485467532467533,-0.16266363636363632,
1618,Macbeth,"What, is this so?",4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.020781818181818183,0.09533999999999995,0.21318672097482996,0.0,0.015062661818181795,0,0,0.0,-0.13134675324675327,-0.19919999999999996,
1619,First Witch,"Ay, sir, all this is so. But why",4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.2667454545454545,0.34606000000000003,0.20334964470094372,0.0,0.1426290490909091,0,0,0.5454545454545454,0.13181688311688305,0.04676363636363637,
1620,First Witch,Stands Macbeth thus amazedly?,4,1,18,"Act 4, Scene 1",0.0,0.492,0.508,0.4767,pos,0.34014545454545453,0.43010000000000004,0.290126972203551,0.22724289,0.20189220909090907,1,0,0.6363636363636364,0.20521688311688308,0.046763636363636396,
1621,First Witch,"Come, sisters, cheer we up his sprites",4,1,18,"Act 4, Scene 1",0.0,0.645,0.355,0.5106,pos,0.3748545454545455,0.43823999999999996,0.2882756371946822,0.26071236000000003,0.21514414,1,0,0.7272727272727273,0.22078787878787878,0.024209090909091013,
1622,First Witch,And show the best of our delights.,4,1,18,"Act 4, Scene 1",0.0,0.41,0.59,0.802,pos,0.41234000000000004,0.43823999999999996,0.2882756371946822,0.6432040000000001,0.236658554,1,0,0.8,0.24048285714285714,0.10503090909090917,
1623,First Witch,I’ll charm the air to give a sound,4,1,18,"Act 4, Scene 1",0.0,0.722,0.278,0.4019,pos,0.4157333333333334,0.50438,0.3336685511102298,0.16152360999999998,0.24675714444444447,1,0,0.7777777777777778,0.2438761904761905,0.10842424242424253,
1624,First Witch,"While you perform your antic round,",4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.42255000000000004,0.47862,0.33801186665559546,0.0,0.2612936075,0,0,0.75,0.25069285714285716,0.11524090909090917,
1625,First Witch,That this great king may kindly say,4,1,18,"Act 4, Scene 1",0.0,0.407,0.593,0.8074,pos,0.48291428571428574,0.397775,0.32979276700174415,0.65189476,0.29862126571428577,1,0,0.8571428571428571,0.33457619047619047,0.17560519480519488,
1626,First Witch,Our duties did his welcome pay.,4,1,18,"Act 4, Scene 1",0.167,0.476,0.357,0.3818,pos,0.48395000000000005,0.39640000000000003,0.403897957410037,0.14577123999999997,0.31051766166666667,1,0,0.8333333333333334,0.31198333333333333,0.2199772727272728,
1627,Macbeth,Where are they? Gone? Let this pernicious hour,4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,-0.024118181818181816,0.0,0.0,0.0,-0.007113448181818207,0,0,-0.09090909090909091,-0.17338484848484853,-0.24167272727272723,
1628,Macbeth,Stand aye accursèd in the calendar!—,4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,-0.001563636363636363,0.0,0.0,0.0,-0.0015176654545454797,0,0,0.0,-0.15083030303030306,-0.14620909090909084,
1629,Macbeth,"Come in, without there.",4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.02099090909090909,0.0,0.0,0.0,0.004078117272727247,0,0,0.09090909090909091,-0.12827575757575763,-0.08711818181818176,
1630,Lennox,What’s your Grace’s will?,4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.14515454545454548,0.19412000000000001,0.3431912484315416,0.0,0.07846301181818181,0,0,0.2727272727272727,-0.004112121212121234,0.08194545454545463,
1631,Macbeth,Saw you the Weïrd Sisters?,4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,-0.022345454545454547,0.09877999999999995,0.2208787948174294,0.0,-0.016580327272727298,0,0,0.0,-0.16988354978354983,-0.03470909090909084,
1632,Lennox,"No, my lord.",4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.12210909090909094,0.09878,0.22087879481742936,0.0,0.06002895272727273,0,0,0.2727272727272727,0.030299567099567104,0.14445454545454556,
1633,Macbeth,Came they not by you?,4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,-0.08231818181818182,0.14839999999999995,0.270835416812499,0.0,-0.056144335454545474,0,0,-0.09090909090909091,-0.13593722943722947,-0.059972727272727205,
1634,Lennox,"No, indeed, my lord.",4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.12210909090909094,0.0,0.0,0.0,0.06002895272727273,0,0,0.2727272727272727,0.08762813852813853,0.14445454545454556,
1635,Macbeth,"Infected be the air whereon they ride,",4,1,18,"Act 4, Scene 1",0.348,0.652,0.0,-0.4939,neg,-0.08231818181818182,0.14839999999999995,0.270835416812499,-0.24393721000000002,-0.056144335454545474,0,1,-0.09090909090909091,-0.14712770562770566,-0.059972727272727205,
1636,Macbeth,And damned all those that trust them! I did hear,4,1,18,"Act 4, Scene 1",0.183,0.564,0.253,0.2481,pos,-0.08231818181818182,0.14839999999999995,0.270835416812499,0.061553609999999995,-0.056144335454545474,1,0,-0.09090909090909091,-0.13219913419913423,-0.10000909090909085,
1637,Macbeth,The galloping of horse. Who was ’t came by?,4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,-0.024418181818181815,0.2803399999999999,0.37970674868903775,0.0,-0.019267825454545473,0,0,0.0,-0.05611818181818186,0.017863636363636425,
1638,Lennox,"’Tis two or three, my lord, that bring you word",4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.06643636363636365,0.08808,0.1969528674581816,0.0,0.025934974545454546,0,0,0.1818181818181818,0.034736363636363614,0.1087181818181819,
1639,Lennox,Macduff is fled to England.,4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.08704545454545456,0.14272,0.2041723585601147,0.0,0.04091160090909091,0,0,0.1818181818181818,0.04233593073593071,0.1293272727272728,
1640,Macbeth,Fled to England?,4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.020481818181818188,0.18155999999999994,0.3401745096270443,0.0,0.0029082845454545285,0,0,0.09090909090909088,-0.024227705627705657,0.004863636363636424,
1641,Banquo,"Ay, my good lord.",4,1,18,"Act 4, Scene 1",0.0,0.508,0.492,0.4404,pos,0.23678333333333335,0.3267666666666667,0.2873280413279099,0.19395216,0.11323272166666669,1,0,0.5,0.21392142857142854,0.1313651515151516,
1641,Lennox,"Ay, my good lord.",4,1,18,"Act 4, Scene 1",0.0,0.508,0.492,0.4404,pos,0.04214545454545457,0.14272,0.2041723585601147,0.19395216,0.018735490909090907,1,0,0.09090909090909091,0.01928354978354977,-0.06327272727272719,
1642,Macbeth,"Time, thou anticipat’st my dread exploits.",4,1,18,"Act 4, Scene 1",0.574,0.426,0.0,-0.6597,neg,0.020481818181818188,0.13193999999999995,0.2950268089513224,-0.43520408999999993,0.0029082845454545285,0,1,0.09090909090909088,0.03266277056277053,-0.06238181818181812,
1643,Macbeth,The flighty purpose never is o’ertook,4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.020481818181818188,0.25931999999999994,0.45845984884174973,0.0,0.0029082845454545285,0,0,0.09090909090909088,0.01751038961038958,-0.06238181818181812,
1644,Macbeth,Unless the deed go with it. From this moment,4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.09021818181818182,0.3581,0.5099989872538965,0.0,0.03186968909090908,0,0,0.2727272727272727,0.10988008658008655,-0.017481818181818126,
1645,Macbeth,The very firstlings of my heart shall be,4,1,18,"Act 4, Scene 1",0.0,0.625,0.375,0.6369,pos,0.06766363636363637,0.22615999999999997,0.31378220631514464,0.40564161000000004,0.026273906363636346,1,0,0.1818181818181818,0.0873255411255411,-0.04003636363636358,
1646,Macbeth,"The firstlings of my hand. And even now,",4,1,18,"Act 4, Scene 1",0.0,0.686,0.314,0.4939,pos,0.025954545454545463,0.22615999999999997,0.31378220631514464,0.24393721000000002,0.007137775454545442,1,0,0.09090909090909088,0.022097402597402567,-0.04003636363636358,
1647,Macbeth,"To crown my thoughts with acts, be it thought and",4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,-0.040945454545454535,0.2808,0.287216756126797,0.0,-0.04209393454545456,0,0,0.0,-0.03298831168831172,6.245004513516506e-17,
1648,Macbeth,done:,4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.047954545454545465,0.15341999999999995,0.224102079419179,0.0,0.006674731818181797,0,0,0.18181818181818182,0.05591168831168829,6.245004513516506e-17,
1649,Macbeth,"The castle of Macduff I will surprise,",4,1,18,"Act 4, Scene 1",0.0,0.741,0.259,0.2732,pos,0.0047454545454545475,0.14639999999999995,0.26374524071535416,0.07463824,-0.013862549090909114,1,0,0.09090909090909094,0.03367402597402594,6.071532165918825e-17,
1650,Macbeth,"Seize upon Fife, give to th’ edge o’ th’ sword",4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,0.0047454545454545475,0.29357999999999995,0.40523204463615675,0.0,-0.013862549090909114,0,0,0.09090909090909094,0.05374545454545451,6.071532165918825e-17,
1651,Macbeth,"His wife, his babes, and all unfortunate souls",4,1,18,"Act 4, Scene 1",0.3,0.7,0.0,-0.4588,neg,-0.08006363636363636,0.35722,0.46236931991644964,-0.21049743999999998,-0.058704150000000024,0,1,-0.09090909090909094,-0.031063636363636397,-0.026909090909090848,
1652,Macbeth,That trace him in his line. No boasting like a fool;,4,1,18,"Act 4, Scene 1",0.474,0.526,0.0,-0.7359,neg,-0.12496363636363637,0.3976399999999999,0.42241417234747247,-0.54154881,-0.08088026000000004,0,1,-0.18181818181818182,-0.057449350649350694,-0.026909090909090855,
1653,Macbeth,This deed I’ll do before this purpose cool.,4,1,18,"Act 4, Scene 1",0.0,0.753,0.247,0.3182,pos,-0.08973636363636363,0.3976399999999999,0.4224141723474725,0.10125123999999999,-0.06722969181818185,1,0,-0.09090909090909094,-0.07548398268398271,0.008318181818181891,
1654,Macbeth,But no more sights!—Where are these gentlemen?,4,1,18,"Act 4, Scene 1",0.34,0.66,0.0,-0.4753,neg,-0.08973636363636363,0.36507999999999996,0.4103601893458967,-0.22591009,-0.06722969181818185,0,1,-0.09090909090909094,-0.07548398268398271,0.048354545454545525,
1655,Macbeth,Come bring me where they are.,4,1,18,"Act 4, Scene 1",0.0,1.0,0.0,0.0,neu,-0.11457272727272727,0.21789999999999993,0.3056621533654439,0.0,-0.07401498636363639,0,0,-0.18181818181818182,-0.1275536796536797,0.08667272727272735,
1656,Lady Macduff,What had he done to make him fly the land?,4,2,19,"Act 4, Scene 2",0.0,1.0,0.0,0.0,neu,-0.06718333333333333,0.1468,0.2542650585511112,0.0,-0.02685282833333334,0,0,-0.16666666666666666,-0.04254523809523812,0.1340621212121213,
1657,Ross,"You must have patience, madam.",4,2,19,"Act 4, Scene 2",0.0,1.0,0.0,0.0,neu,0.17033636363636362,0.010319999999999956,,0.0,0.11422662636363637,0,0,0.36363636363636365,0.23667445887445882,0.32518181818181824,0.02307622152779626
1658,Lady Macduff,He had none.,4,2,19,"Act 4, Scene 2",0.0,1.0,0.0,0.0,neu,0.024114285714285706,0.215475,0.24892870967407515,0.0,0.02370751999999999,0,0,0.0,0.09045238095238092,0.07035064935064941,
