line_number,text,act,scene,scene_id,act_scene,play_neg,play_neu,play_pos,play_compound,play_vader_label,play_rolling_compound_wide,play_rolling_compound_narrow
650,Did not you speak?,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.10124285714285715,-0.09651818181818182
651,When?,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.07269999999999999,-0.10687272727272729
652,Now.,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.07269999999999999,-0.1138909090909091
653,As I descended?,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.07269999999999999,-0.1448
654,Ay.,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.07269999999999999,-0.12207272727272729
655,Hark!—Who lies i’ th’ second chamber?,2,2,9,"Act 2, Scene 2",0.382,0.618,0.0,-0.4753,neg,-0.09269523809523808,-0.12365454545454546
656,Donalbain.,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.08296666666666666,-0.12365454545454546
657,This is a sorry sight.,2,2,9,"Act 2, Scene 2",0.245,0.755,0.0,-0.0772,neg,-0.08296666666666666,-0.12365454545454546
658,"A foolish thought, to say a sorry sight.",2,2,9,"Act 2, Scene 2",0.362,0.638,0.0,-0.34,neg,-0.10648571428571427,-0.12365454545454546
659,"There’s one did laugh in ’s sleep, and one cried",2,2,9,"Act 2, Scene 2",0.183,0.563,0.254,0.25,pos,-0.07794285714285713,-0.12365454545454546
660,Murder!,2,2,9,"Act 2, Scene 2",1.0,0.0,0.0,-0.7177,neg,-0.04459523809523808,-0.12365454545454546
661,That they did wake each other. I stood and heard,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.04459523809523808,-0.05151818181818182
662,them.,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.019038095238095225,-0.05151818181818182
663,But they did say their prayers and addressed them,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.03094285714285713,-0.08940000000000001
664,Again to sleep.,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.03094285714285713,-0.0040000000000000036
665,There are two lodged together.,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.054461904761904746,-0.026727272727272735
666,"One cried God bless us and Amen the other,",2,2,9,"Act 2, Scene 2",0.193,0.444,0.363,0.3182,pos,-0.0642095238095238,0.03851818181818181
667,"As they had seen me with these hangman’s hands,",2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.08852380952380952,0.0873090909090909
668,List’ning their fear. I could not say Amen,2,2,9,"Act 2, Scene 2",0.314,0.686,0.0,-0.4939,neg,-0.06132857142857142,0.06458181818181817
669,When they did say God bless us.,2,2,9,"Act 2, Scene 2",0.0,0.505,0.495,0.5994,pos,-0.08088095238095236,0.06458181818181817
670,Consider it not so deeply.,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.0843142857142857,0.019681818181818175
671,But wherefore could not I pronounce Amen?,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.050138095238095225,-0.042136363636363645
672,"I had most need of blessing, and Amen",2,2,9,"Act 2, Scene 2",0.0,0.669,0.331,0.5367,pos,-0.050138095238095225,-0.11748181818181819
673,Stuck in my throat.,2,2,9,"Act 2, Scene 2",0.4,0.6,0.0,-0.25,neg,-0.07984761904761904,-0.07258181818181819
674,These deeds must not be thought,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.11126190476190476,-0.09591818181818183
675,"After these ways; so, it will make us mad.",2,2,9,"Act 2, Scene 2",0.286,0.714,0.0,-0.4939,neg,-0.11126190476190476,-0.13423636363636365
676,Methought I heard a voice cry Sleep no more!,2,2,9,"Act 2, Scene 2",0.444,0.556,0.0,-0.68,neg,-0.13634285714285715,-0.13423636363636368
677,"Macbeth does murder sleep—the innocent sleep,",2,2,9,"Act 2, Scene 2",0.423,0.36,0.216,-0.5106,neg,-0.1478190476190476,-0.13423636363636368
678,"Sleep that knits up the raveled sleave of care,",2,2,9,"Act 2, Scene 2",0.0,0.714,0.286,0.4939,pos,-0.11281428571428569,-0.23974545454545454
679,"The death of each day’s life, sore labor’s bath,",2,2,9,"Act 2, Scene 2",0.478,0.522,0.0,-0.7506,neg,-0.08929523809523808,-0.27699090909090907
680,"Balm of hurt minds, great nature’s second course,",2,2,9,"Act 2, Scene 2",0.252,0.444,0.304,0.1779,pos,-0.11783809523809523,-0.27699090909090907
681,Chief nourisher in life’s feast.,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.11783809523809523,-0.27997272727272726
682,What do you mean?,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.13503809523809523,-0.21113636363636365
683,Still it cried Sleep no more! to all the house.,2,2,9,"Act 2, Scene 2",0.389,0.611,0.0,-0.6239,neg,-0.16059523809523807,-0.09789090909090911
684,"Glamis hath murdered sleep, and therefore",2,2,9,"Act 2, Scene 2",0.468,0.532,0.0,-0.6597,neg,-0.16278571428571426,-0.14279090909090908
685,Cawdor,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.16278571428571428,-0.07455454545454546
686,Shall sleep no more. Macbeth shall sleep no more.,2,2,9,"Act 2, Scene 2",0.386,0.614,0.0,-0.5267,neg,-0.13926666666666665,-0.09072727272727273
687,"Who was it that thus cried? Why, worthy thane,",2,2,9,"Act 2, Scene 2",0.208,0.56,0.232,0.0772,pos,-0.10688571428571428,-0.12356363636363636
688,You do unbend your noble strength to think,2,2,9,"Act 2, Scene 2",0.0,0.492,0.508,0.7351,pos,-0.11345714285714284,-0.12356363636363636
689,So brainsickly of things. Go get some water,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.13697619047619045,-0.09375454545454547
690,And wash this filthy witness from your hand.—,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.1394238095238095,-0.0337818181818182
691,Why did you bring these daggers from the place?,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.14789523809523808,-0.0337818181818182
692,"They must lie there. Go, carry them and smear",2,2,9,"Act 2, Scene 2",0.238,0.762,0.0,-0.3612,neg,-0.16090476190476188,0.01409999999999998
693,The sleepy grooms with blood.,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.16090476190476188,-0.0518818181818182
694,I’ll go no more.,2,2,9,"Act 2, Scene 2",0.423,0.577,0.0,-0.296,neg,-0.1311952380952381,-0.11870909090909092
695,I am afraid to think what I have done.,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.12075238095238093,-0.19161818181818183
696,Look on ’t again I dare not.,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.12075238095238093,-0.19161818181818183
697,Infirm of purpose!,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.06591428571428569,-0.21645454545454548
698,Give me the daggers. The sleeping and the dead,2,2,9,"Act 2, Scene 2",0.35,0.65,0.0,-0.6486,neg,-0.02939047619047617,-0.18361818181818187
699,Are but as pictures. ’Tis the eye of childhood,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.06439523809523807,-0.18361818181818187
700,"That fears a painted devil. If he do bleed,",2,2,9,"Act 2, Scene 2",0.507,0.493,0.0,-0.802,neg,-0.06439523809523807,-0.19674545454545456
701,"I’ll gild the faces of the grooms withal,",2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.09444285714285712,-0.19674545454545456
702,For it must seem their guilt.,2,2,9,"Act 2, Scene 2",0.296,0.704,0.0,-0.2732,neg,-0.0641142857142857,-0.13993636363636364
703,Whence is that,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.0469142857142857,-0.06319090909090913
704,knocking?,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.0469142857142857,-0.004227272727272757
705,How is ’t with me when every noise appalls me?,2,2,9,"Act 2, Scene 2",0.244,0.756,0.0,-0.4404,neg,-0.03255238095238093,-0.004227272727272757
706,"What hands are here! Ha, they pluck out mine eyes.",2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.009095238095238076,0.011318181818181793
707,Will all great Neptune’s ocean wash this blood,2,2,9,"Act 2, Scene 2",0.0,0.631,0.369,0.6249,pos,-0.009095238095238076,0.06921818181818179
708,"Clean from my hand? No, this my hand will rather",2,2,9,"Act 2, Scene 2",0.0,0.435,0.565,0.8442,pos,-0.009095238095238076,0.09405454545454543
709,"The multitudinous seas incarnadine,",2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,0.021790476190476207,0.09405454545454543
710,Making the green one red.,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,0.033271428571428584,0.09456363636363635
711,"My hands are of your color, but I shame",2,2,9,"Act 2, Scene 2",0.342,0.658,0.0,-0.631,neg,0.07146190476190478,0.17938181818181817
712,To wear a heart so white.,2,2,9,"Act 2, Scene 2",0.0,0.543,0.457,0.6369,pos,0.10179047619047621,0.17938181818181817
713,I hear a knocking,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,0.11480000000000003,0.12257272727272724
714,At the south entry. Retire we to our chamber.,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,0.11480000000000003,0.04582727272727271
715,A little water clears us of this deed.,2,2,9,"Act 2, Scene 2",0.0,0.873,0.127,0.0056,neu,0.11480000000000003,0.06774545454545453
716,"How easy is it, then! Your constancy",2,2,9,"Act 2, Scene 2",0.0,0.653,0.347,0.4926,pos,0.10335238095238097,0.06774545454545453
717,Hath left you unattended.,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,0.10335238095238097,0.18300909090909087
718,"Hark, more knocking.",2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,0.07359523809523812,0.12510909090909086
719,"Get on your nightgown, lest occasion call us",2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,0.03339523809523812,0.1251090909090909
720,And show us to be watchers. Be not lost,2,2,9,"Act 2, Scene 2",0.0,0.803,0.197,0.2411,pos,0.03339523809523812,0.1251090909090909
721,So poorly in your thoughts.,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,0.03339523809523812,0.0627090909090909
722,To know my deed ’twere best not know myself.,2,2,9,"Act 2, Scene 2",0.0,0.656,0.344,0.6369,pos,0.08351428571428574,0.017927272727272712
723,Wake Duncan with thy knocking. I would thou,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,0.05072857142857144,0.017927272727272712
724,couldst.,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,0.041095238095238115,0.017927272727272712
725,Here’s a knocking indeed! If a man were,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,0.02193809523809526,0.017927272727272712
726,"porter of hell gate, he should have old turning the",2,3,10,"Act 2, Scene 3",0.338,0.662,0.0,-0.6808,neg,0.02167142857142859,-0.003990909090909108
727,"key. Knock, knock, knock! Who’s there, i’",2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,0.018285714285714308,0.03432727272727271
728,th’ name of Beelzebub? Here’s a farmer that hanged,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.008947619047619024,-0.02826363636363638
729,himself on th’ expectation of plenty. Come in time!,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.008947619047619024,-0.046654545454545476
730,Have napkins enough about you; here you’ll sweat,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.008947619047619024,-0.08322727272727275
731,"for ’t. Knock, knock! Who’s there, in th’",2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.05749047619047617,-0.08322727272727275
732,"other devil’s name? Faith, here’s an equivocator",2,3,10,"Act 2, Scene 3",0.0,0.682,0.318,0.4215,pos,-0.05749047619047617,0.016981818181818157
733,that could swear in both the scales against either,2,3,10,"Act 2, Scene 3",0.13,0.87,0.0,-0.0516,neg,-0.08781904761904759,-0.03500909090909093
734,"scale, who committed treason enough for God’s",2,3,10,"Act 2, Scene 3",0.29,0.5,0.21,-0.2023,neg,-0.08781904761904759,-0.03500909090909093
735,"sake yet could not equivocate to heaven. O, come in,",2,3,10,"Act 2, Scene 3",0.231,0.769,0.0,-0.4023,neg,-0.07266666666666664,-0.03500909090909093
736,"equivocator. Knock, knock, knock! Who’s",2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.04699999999999997,-0.10576363636363638
737,"there? Faith, here’s an English tailor come hither for",2,3,10,"Act 2, Scene 3",0.0,0.741,0.259,0.4215,pos,-0.014580952380952356,-0.10576363636363638
738,"stealing out of a French hose. Come in, tailor. Here",2,3,10,"Act 2, Scene 3",0.291,0.709,0.0,-0.5719,neg,0.005490476190476215,-0.1440818181818182
739,"you may roast your goose. Knock, knock!",2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,0.03131428571428574,-0.1393909090909091
740,Never at quiet.—What are you?—But this place is,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,0.03131428571428574,-0.09207272727272729
741,too cold for hell. I’ll devil-porter it no further. I had,2,3,10,"Act 2, Scene 3",0.43,0.57,0.0,-0.7783,neg,0.03131428571428574,-0.0065000000000000205
742,thought to have let in some of all professions that go,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,0.012176190476190502,-0.0065000000000000205
743,the primrose way to th’ everlasting bonfire.,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.00789523809523807,-0.0065000000000000205
744,"Anon, anon!",2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.03198095238095235,0.09479090909090906
745,"I pray you, remember the porter.",2,3,10,"Act 2, Scene 3",0.0,0.685,0.315,0.3182,pos,-0.012138095238095207,0.09479090909090906
746,"Was it so late, friend, ere you went to bed",2,3,10,"Act 2, Scene 3",0.0,0.721,0.279,0.539,pos,0.007019047619047649,0.09479090909090906
747,That you do lie so late?,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,0.007019047619047649,0.12900909090909088
748,"Faith, sir, we were carousing till the second",2,3,10,"Act 2, Scene 3",0.0,0.714,0.286,0.4215,pos,-0.013052380952380921,0.12900909090909088
749,"cock, and drink, sir, is a great provoker of three",2,3,10,"Act 2, Scene 3",0.117,0.584,0.299,0.5423,pos,-0.00933809523809521,0.0783363636363636
750,things.,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.00933809523809521,0.0978272727272727
751,What three things does drink especially,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,0.006852380952380983,0.06889999999999998
752,provoke?,2,3,10,"Act 2, Scene 3",1.0,0.0,0.0,-0.4019,neg,0.04391428571428574,0.019899999999999977
753,"Marry, sir, nose-painting, sleep, and urine.",2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,0.04391428571428574,0.019899999999999977
754,"Lechery, sir, it provokes and unprovokes. It provokes",2,3,10,"Act 2, Scene 3",0.434,0.566,0.0,-0.5574,neg,0.04391428571428574,-0.06331818181818184
755,"the desire, but it takes away the performance.",2,3,10,"Act 2, Scene 3",0.0,0.791,0.209,0.2144,pos,0.04391428571428574,-0.11261818181818185
756,Therefore much drink may be said to be an,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,0.05307619047619051,-0.08170909090909094
757,"equivocator with lechery. It makes him, and it",2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,0.027409523809523842,-0.08170909090909094
758,"mars him; it sets him on, and it takes him off; it",2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,0.027409523809523842,-0.045172727272727295
759,persuades him and disheartens him; makes him,2,3,10,"Act 2, Scene 3",0.348,0.652,0.0,-0.4939,neg,0.00733809523809527,-0.045172727272727295
760,"stand to and not stand to; in conclusion, equivocates",2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,0.015304761904761937,0.00549999999999998
761,"him in a sleep and, giving him the lie, leaves",2,3,10,"Act 2, Scene 3",0.0,0.789,0.211,0.34,pos,0.03627619047619051,0.03242727272727271
762,him.,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,0.05724761904761909,0.03242727272727271
763,I believe drink gave thee the lie last night.,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,0.07638571428571432,0.03242727272727271
764,"That it did, sir, i’ th’ very throat on me; but I",2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,0.07638571428571432,0.03242727272727271
765,"requited him for his lie, and, I think, being too",2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,0.10292857142857148,0.14183636363636362
766,"strong for him, though he took up my legs sometime,",2,3,10,"Act 2, Scene 3",0.0,0.732,0.268,0.5106,pos,0.09271904761904766,0.18187272727272727
767,yet I made a shift to cast him.,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,0.10681428571428576,0.191
768,Is thy master stirring?,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,0.10681428571428576,0.191
769,Our knocking has awaked him. Here he comes.,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,0.11410476190476194,0.191
770,"Good morrow, noble sir.",2,3,10,"Act 2, Scene 3",0.0,0.253,0.747,0.7096,pos,0.13762380952380956,0.191
771,"Good morrow, both.",2,3,10,"Act 2, Scene 3",0.0,0.408,0.592,0.4404,pos,0.16245238095238101,0.191
772,"Is the King stirring, worthy thane?",2,3,10,"Act 2, Scene 3",0.0,0.633,0.367,0.4404,pos,0.13548571428571432,0.17149090909090908
773,Not yet.,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,0.13548571428571432,0.17149090909090908
774,He did command me to call timely on him.,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,0.13548571428571432,0.18540909090909088
775,I have almost slipped the hour.,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,0.13548571428571432,0.18540909090909088
776,I’ll bring you to him.,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,0.13548571428571432,0.16829999999999998
777,"I know this is a joyful trouble to you,",2,3,10,"Act 2, Scene 3",0.199,0.515,0.287,0.296,pos,0.08932380952380956,0.10769090909090907
778,But yet ’tis one.,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,0.060780952380952415,0.06765454545454543
779,The labor we delight in physics pain.,2,3,10,"Act 2, Scene 3",0.27,0.41,0.32,0.1531,pos,0.03808095238095241,0.06765454545454543
780,This is the door.,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,0.007195238095238128,0.06765454545454543
781,"I’ll make so bold to call,",2,3,10,"Act 2, Scene 3",0.0,0.598,0.402,0.5214,pos,-0.04756666666666663,0.06765454545454543
782,For ’tis my limited service.,2,3,10,"Act 2, Scene 3",0.322,0.678,0.0,-0.2263,neg,-0.04939999999999997,0.025945454545454518
783,Goes the King hence today?,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.0788428571428571,-0.055454545454545486
784,He does. He did appoint so.,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.07884285714285712,-0.09879090909090914
785,"The night has been unruly. Where we lay,",2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.07884285714285712,-0.1716727272727273
786,"Our chimneys were blown down and, as they say,",2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.07884285714285712,-0.21170909090909093
787,"Lamentings heard i’ th’ air, strange screams of",2,3,10,"Act 2, Scene 3",0.4,0.6,0.0,-0.4588,neg,-0.12208095238095236,-0.22257272727272728
788,"death,",2,3,10,"Act 2, Scene 3",1.0,0.0,0.0,-0.5994,neg,-0.1631333333333333,-0.21817272727272732
789,"And prophesying, with accents terrible,",2,3,10,"Act 2, Scene 3",0.437,0.563,0.0,-0.4767,neg,-0.16190476190476188,-0.21817272727272732
790,Of dire combustion and confused events,2,3,10,"Act 2, Scene 3",0.57,0.43,0.0,-0.6486,neg,-0.1482238095238095,-0.21817272727272732
791,New hatched to th’ woeful time. The obscure bird,2,3,10,"Act 2, Scene 3",0.266,0.734,0.0,-0.4404,neg,-0.18778095238095235,-0.21817272727272732
792,Clamored the livelong night. Some say the Earth,2,3,10,"Act 2, Scene 3",0.0,0.722,0.278,0.4019,pos,-0.21260952380952378,-0.3007181818181819
793,Was feverous and did shake.,2,3,10,"Act 2, Scene 3",0.298,0.702,0.0,-0.1779,neg,-0.2018333333333333,-0.3104727272727273
794,’Twas a rough night.,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.2018333333333333,-0.25363636363636366
795,My young remembrance cannot parallel,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.2018333333333333,-0.1702636363636364
796,A fellow to it.,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.22765714285714284,-0.18681818181818188
797,"O horror, horror, horror!",2,3,10,"Act 2, Scene 3",0.919,0.081,0.0,-0.908,neg,-0.22765714285714284,-0.14678181818181824
798,Tongue nor heart cannot conceive nor name thee!,2,3,10,"Act 2, Scene 3",0.343,0.657,0.0,-0.5661,neg,-0.20580952380952378,-0.18331818181818182
799,What’s the matter?,2,3,10,"Act 2, Scene 3",0.0,0.645,0.355,0.0258,neu,-0.17726666666666663,-0.1671454545454546
800,Confusion now hath made his masterpiece.,2,3,10,"Act 2, Scene 3",0.214,0.388,0.398,0.4404,pos,-0.1780238095238095,-0.1671454545454546
801,Most sacrilegious murder hath broke ope,2,3,10,"Act 2, Scene 3",0.66,0.34,0.0,-0.8307,neg,-0.1471380952380952,-0.21644545454545458
802,The Lord’s anointed temple and stole thence,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.13463809523809522,-0.21644545454545458
803,The life o’ th’ building.,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.1823190476190476,-0.13390000000000002
804,What is ’t you say? The life?,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.14409047619047616,-0.08243636363636365
805,Mean you his Majesty?,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.14041428571428569,-0.12956363636363638
806,Approach the chamber and destroy your sight,2,3,10,"Act 2, Scene 3",0.368,0.632,0.0,-0.5423,neg,-0.14041428571428569,-0.1696
807,With a new Gorgon. Do not bid me speak.,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.14041428571428569,-0.11025454545454547
